Unnamed: 0,MathScore,ReadingScore,WritingScore
488,58,70,70
489,62,72,80
490,10,27,25
491,55,68,65
492,49,52,51
493,74,83,87
494,72,71,74
495,50,49,50
496,83,98,92
497,69,65,62
498,80,71,77
499,62,61,57
500,65,69,73
501,57,47,45
502,68,77,77
503,53,50,45
504,67,73,74
505,92,93,85
506,68,83,86
507,76,87,86
508,54,58,54
509,62,63,58
510,34,46,45
511,73,90,77
512,88,88,83
513,75,74,68
514,54,70,66
515,46,49,48
516,76,68,66
517,86,81,82
518,65,79,74
519,76,73,78
520,65,82,82
521,74,70,66
522,68,79,78
523,62,58,51
524,81,68,66
525,61,65,62
526,34,48,44
527,71,72,74
528,60,74,71
529,63,61,64
530,55,54,48
531,87,94,91
532,92,78,71
533,87,72,68
534,69,66,62
535,57,59,54
536,80,74,78
537,78,70,67
538,76,76,82
539,57,71,66
540,100,80,85
542,54,46,52
543,55,50,47
544,51,52,52
545,56,58,50
546,68,69,72
547,67,72,71
548,48,69,72
550,56,61,57
551,76,76,82
552,98,97,100
553,55,60,62
554,54,67,69
555,76,78,76
556,71,77,76
557,71,71,71
558,48,66,64
559,44,41,40
560,78,71,67
561,48,59,53
562,80,72,72
563,79,82,87
564,68,73,74
565,85,96,99
566,54,41,38
567,45,51,43
568,63,75,76
569,69,69,74
570,74,84,85
571,55,68,59
572,64,46,48
573,87,89,82
574,79,86,91
575,49,44,44
576,75,72,72
577,77,76,81
578,44,48,40
579,53,68,69
580,49,38,48
581,39,48,46
582,94,92,83
583,38,35,33
584,61,61,57
585,65,62,55
586,92,89,86
587,45,58,59
588,79,76,73
589,82,80,77
590,84,79,72
591,57,75,72
592,72,74,68
593,75,90,82
594,90,76,84
595,84,92,89
596,83,80,74
597,70,76,72
598,91,90,87
599,57,58,54
600,72,63,66
601,79,86,84
602,60,57,60
603,70,72,80
604,77,73,78
605,74,69,69
606,58,59,58
607,91,100,100
608,83,91,90
609,56,60,58
610,76,75,68
611,60,47,51
613,57,70,61
614,76,71,72
615,75,75,85
616,54,61,49
617,72,69,72
618,62,73,72
619,71,86,88
620,49,47,42
621,81,84,85
622,82,83,75
623,74,73,77
624,44,53,58
625,61,69,73
626,59,68,77
627,53,72,73
628,71,70,70
629,44,51,50
630,40,49,40
631,87,82,83
632,38,34,40
633,83,93,91
634,85,92,86
635,60,79,86
636,62,73,77
637,39,45,47
638,66,85,82
639,64,63,63
640,63,69,67
641,87,77,78
642,55,53,46
643,73,63,61
644,82,84,89
645,63,66,64
646,55,60,66
647,58,60,62
648,87,88,90
649,77,82,80
650,84,70,63
651,76,62,59
652,88,91,93
653,44,63,64
654,62,74,72
655,92,84,81
656,66,81,80
657,78,73,70
658,94,87,87
659,61,66,64
660,85,76,76
661,47,53,55
662,64,82,72
663,47,39,47
664,64,65,63
665,68,69,67
666,65,74,68
667,67,54,54
668,60,52,53
669,79,81,82
670,44,40,38
671,33,20,21
672,71,66,60
673,57,64,66
674,55,52,38
675,62,54,51
676,69,79,78
677,95,75,73
678,53,51,51
679,62,65,69
680,94,84,89
681,75,75,73
682,56,52,50
683,89,94,85
685,73,68,71
686,83,95,98
687,63,79,69
688,71,79,72
689,74,77,84
690,92,95,89
691,52,54,50
692,87,82,83
693,68,63,62
694,83,88,90
695,58,69,76
696,40,45,45
697,78,81,82
698,45,56,57
699,83,80,78
700,83,85,78
701,70,65,60
702,55,69,73
703,38,32,28
704,72,76,79
705,72,74,71
706,73,57,61
708,73,74,64
709,75,71,69
710,70,72,70
711,49,46,40
712,56,72,68
713,62,68,64
714,85,86,81
715,39,53,60
716,89,71,72
717,56,63,68
719,83,86,83
720,53,67,69
721,58,63,63
722,48,61,55
723,49,59,60
724,71,76,66
725,55,55,51
726,38,63,52
727,65,63,57
728,70,62,63
730,78,83,85
731,52,61,61
732,30,45,41
733,70,70,66
734,76,70,70
735,66,73,74
736,48,63,59
737,65,58,58
738,76,86,82
739,51,45,42
740,90,87,84
741,82,65,67
742,72,69,68
743,62,61,57
744,54,62,55
745,76,75,67
746,57,57,50
747,87,100,100
749,44,44,40
750,81,76,75
751,63,68,57
752,53,62,57
753,73,88,88
754,76,66,62
755,74,83,84
756,64,55,54
757,78,88,88
758,71,77,75
759,85,84,78
760,62,47,54
761,87,96,100
762,100,96,100
763,60,65,59
764,61,62,67
765,67,77,75
766,67,70,71
767,73,79,75
768,62,60,62
769,69,56,54
770,88,87,89
771,63,73,72
772,92,93,85
773,29,35,30
774,64,62,63
775,68,72,67
776,86,87,82
777,90,81,78
778,65,55,53
779,16,17,16
780,100,97,100
781,70,87,79
782,81,87,85
783,64,72,72
784,66,77,80
785,63,59,63
786,84,92,85
787,56,69,67
788,64,63,67
789,97,97,93
790,91,96,98
791,83,87,82
793,44,52,56
794,41,52,49
795,94,97,89
796,45,63,69
797,48,65,64
798,86,96,94
799,22,42,41
800,59,67,65
801,79,82,89
802,38,59,49
803,47,52,49
804,77,84,86
805,59,63,54
806,61,69,63
807,67,73,74
808,68,77,77
809,57,56,60
810,57,50,50
811,48,42,42
812,32,52,56
813,59,52,58
814,83,77,79
815,78,83,94
816,42,49,51
817,72,73,73
818,72,71,66
819,80,67,74
820,46,59,53
821,74,75,80
822,48,53,51
823,57,60,58
824,52,53,43
825,26,37,35
826,80,80,78
827,70,76,73
828,56,62,52
829,28,46,44
830,82,83,87
831,76,69,68
832,77,68,67
833,78,70,67
834,62,55,52
835,73,67,60
836,73,74,80
837,64,66,68
838,59,59,60
839,77,69,61
840,99,90,94
841,81,82,77
842,42,37,46
843,89,92,96
844,88,89,89
845,67,77,84
846,86,95,88
847,44,31,31
848,71,71,70
849,54,70,72
850,61,64,56
851,61,76,72
852,80,87,88
853,52,62,72
854,51,45,40
855,48,63,56
856,65,69,63
857,69,72,73
858,70,75,76
859,74,59,59
860,60,66,63
861,75,78,72
862,57,74,71
863,66,60,52
864,73,78,68
865,66,64,60
866,73,82,85
867,66,80,77
868,55,69,68
869,79,76,75
870,70,80,80
871,73,82,85
872,45,54,49
873,74,82,81
874,78,54,58
875,44,49,44
876,87,76,81
877,81,75,72
878,70,76,80
879,75,85,82
880,64,56,48
881,64,61,56
882,75,79,74
883,77,75,77
884,75,73,74
885,63,59,50
886,83,97,91
887,89,81,82
888,80,80,86
889,47,43,47
890,96,85,84
891,35,50,43
892,72,76,73
893,82,85,83
894,55,61,60
895,66,56,59
896,43,48,46
897,67,64,62
898,91,78,80
899,63,64,56
900,61,58,61
901,56,56,47
902,61,72,66
903,78,100,99
904,67,69,74
905,75,80,79
906,58,49,48
907,31,44,38
908,83,81,70
909,68,71,70
910,52,55,53
911,70,60,62
912,73,85,90
913,69,60,66
914,69,71,58
915,81,76,82
916,77,80,75
918,88,80,80
919,29,46,39
920,69,71,63
921,95,97,92
922,78,82,84
923,53,50,45
924,34,39,41
925,46,54,64
926,62,72,67
927,78,70,74
928,68,66,62
929,79,86,87
930,50,51,42
931,46,63,70
932,68,76,75
933,73,84,89
934,68,60,62
935,76,87,88
936,45,49,46
937,66,57,53
938,71,63,61
939,50,62,65
940,55,76,75
941,55,61,60
942,79,83,82
943,82,93,88
944,51,62,60
945,66,60,60
946,80,91,86
947,44,33,32
948,72,82,76
949,47,62,62
950,52,52,47
951,53,59,65
952,73,68,75
953,49,63,66
954,66,56,54
955,91,99,96
956,74,81,80
957,81,84,88
958,78,72,74
959,66,65,68
960,70,68,71
961,38,66,53
962,51,54,54
963,39,46,48
964,65,71,81
965,66,58,58
966,85,70,66
967,68,83,78
968,68,73,84
969,53,72,65
970,83,68,63
971,58,56,54
972,65,78,74
973,56,63,56
974,53,68,69
975,70,72,67
976,88,100,98
977,72,81,76
978,93,98,95
979,53,62,67
980,94,84,92
981,80,71,62
982,46,36,41
983,59,66,62
984,75,76,70
985,79,81,85
986,62,66,64
987,69,70,63
988,45,47,45
989,81,70,69
990,56,66,68
991,69,81,77
992,60,68,67
993,86,93,93
994,74,72,63
995,57,60,63
996,49,46,45
997,50,63,69
998,92,99,96
999,67,64,57
0,79,85,76
1,52,58,54
2,69,87,87
3,97,92,88
4,75,74,78
5,68,80,78
6,63,64,73
7,63,60,54
8,82,78,74
9,88,85,90
10,63,65,76
11,33,41,46
12,96,73,65
13,38,32,37
14,84,79,76
16,73,83,72
17,64,70,63
18,67,83,79
19,56,65,55
20,87,100,100
21,73,68,73
22,62,77,71
23,52,60,57
24,36,50,43
25,46,50,52
26,71,62,60
27,83,81,78
28,85,89,88
29,65,71,71
30,61,64,59
31,81,72,71
32,88,82,77
33,85,87,77
34,81,74,70
35,50,50,51
36,49,49,44
37,84,79,85
38,84,85,81
39,88,90,91
40,38,40,29
41,96,100,93
42,65,58,59
43,89,94,89
44,57,66,59
45,77,68,69
46,62,78,62
47,56,53,56
48,62,66,60
49,66,64,66
50,64,68,71
51,79,87,90
52,36,50,48
53,58,53,51
54,65,69,60
55,55,52,46
56,79,77,77
57,64,73,71
58,87,92,89
59,78,88,83
60,45,55,51
61,46,39,37
62,77,73,72
63,50,52,50
64,69,76,77
65,68,68,71
66,73,85,80
67,72,88,93
68,96,87,83
69,59,67,65
70,70,89,90
71,68,74,68
72,70,80,77
73,72,74,72
74,63,60,56
75,55,60,57
76,88,85,81
77,71,63,58
78,75,78,71
79,74,73,72
80,53,40,36
81,65,59,54
82,51,53,52
83,74,81,88
84,70,68,76
85,60,64,54
86,60,67,68
87,42,29,29
88,60,60,59
89,72,69,73
90,52,43,40
91,59,68,64
92,48,51,48
93,68,72,66
94,69,74,74
95,56,72,67
96,50,57,52
97,52,60,59
98,59,77,70
99,79,83,84
100,49,67,61
101,62,47,46
102,82,87,77
103,86,76,78
104,96,79,80
105,73,79,72
106,45,43,44
107,87,98,98
108,81,67,61
109,77,77,82
110,72,67,66
111,83,73,82
112,86,89,89
113,68,75,73
114,75,65,60
115,86,86,85
116,73,69,76
118,35,49,49
119,61,70,67
120,65,60,61
121,58,61,57
122,21,25,25
124,68,79,75
125,70,68,64
126,47,47,52
127,84,76,74
129,100,97,98
130,90,84,80
131,77,88,83
132,59,62,64
133,66,56,51
134,57,66,67
135,79,82,77
136,78,68,67
137,70,63,58
139,50,44,47
140,62,72,72
141,66,70,75
142,68,85,79
143,100,100,100
144,68,73,65
145,67,79,76
146,61,60,59
147,49,53,48
148,79,83,76
149,67,78,89
150,66,65,64
151,49,41,42
152,74,95,92
153,81,84,88
154,68,58,54
155,57,53,53
156,51,70,63
157,75,87,80
159,55,63,51
160,81,82,89
161,49,60,63
162,49,67,66
163,84,77,78
164,53,50,52
165,72,76,80
166,62,76,74
167,80,75,73
168,81,89,91
169,73,88,90
170,50,53,53
171,76,84,82
172,75,74,70
173,61,61,60
174,70,74,73
175,62,64,62
176,80,82,84
177,59,53,48
178,76,91,91
179,62,56,51
180,61,63,62
181,89,70,79
182,50,65,66
183,60,76,65
184,63,68,70
185,76,72,73
186,80,63,60
187,52,51,50
188,74,84,81
189,84,79,73
190,82,68,63
191,82,71,69
192,62,61,57
193,77,90,89
194,77,75,71
195,40,56,47
196,65,77,79
197,71,75,80
198,53,61,49
199,69,57,63
200,85,89,89
201,51,65,71
202,83,74,74
203,98,100,100
204,74,83,79
205,96,84,91
206,98,83,88
207,84,70,71
208,68,62,65
209,57,53,50
210,55,82,85
211,88,81,80
212,62,49,45
213,84,83,83
214,72,68,71
215,55,56,49
216,37,61,58
217,82,70,66
218,59,49,44
219,53,62,58
220,66,61,68
221,61,80,78
222,62,75,73
223,55,74,66
224,64,51,48
225,75,66,55
226,55,59,53
227,41,57,53
228,76,74,70
230,50,45,39
231,78,76,72
232,87,70,74
233,91,91,88
234,73,74,80
235,64,75,72
236,61,59,58
237,72,74,69
238,61,63,66
239,49,61,57
240,85,91,88
241,44,59,55
242,64,68,65
243,82,83,81
244,87,83,83
245,63,66,67
246,68,65,68
247,67,51,51
248,66,78,79
249,54,68,63
250,73,71,67
251,88,93,94
252,65,47,46
253,72,65,65
254,84,69,65
255,78,79,74
256,77,82,82
257,57,63,66
258,56,59,59
259,70,79,81
260,47,60,63
261,78,82,83
262,33,48,42
263,73,75,71
264,93,85,86
265,37,45,48
266,57,65,66
267,96,98,96
268,59,61,57
269,74,84,90
270,63,64,58
271,76,86,82
272,62,79,84
273,78,85,88
274,75,66,64
275,44,46,45
276,65,72,73
277,100,92,92
279,65,73,70
280,74,95,93
281,93,89,89
282,71,73,72
283,73,79,83
284,56,63,69
285,79,74,73
286,47,50,42
287,100,98,99
288,47,66,60
289,78,63,61
290,74,81,83
291,60,69,65
292,42,45,42
293,64,83,82
294,68,51,62
295,76,60,65
296,55,57,60
297,56,81,74
298,65,88,85
299,77,67,65
300,63,68,66
301,51,51,48
303,91,84,82
304,49,63,63
305,93,88,81
306,63,76,76
307,78,98,93
308,86,81,72
309,69,64,68
310,70,67,68
311,66,62,63
312,64,50,49
313,83,79,75
314,81,73,74
315,86,87,81
316,62,72,71
317,76,66,62
318,61,65,69
319,61,53,49
320,66,56,54
321,61,70,69
322,62,62,65
323,40,49,48
324,71,85,87
325,79,87,77
326,65,50,40
327,23,43,42
328,91,97,97
329,72,71,67
330,42,52,54
331,90,96,100
332,49,46,50
333,54,75,72
334,74,75,79
335,60,57,59
336,86,79,80
337,62,73,78
338,53,58,53
339,62,58,58
340,65,62,56
341,93,84,78
342,37,41,38
343,63,73,66
344,68,78,69
345,85,97,100
346,63,56,59
347,61,81,76
348,30,46,43
349,86,86,73
350,98,91,89
351,80,90,94
352,61,72,70
353,65,84,81
354,70,67,66
355,66,62,61
356,80,77,70
357,73,92,88
358,44,45,40
359,64,63,59
360,31,45,54
361,25,40,44
362,60,62,58
363,52,66,64
364,67,81,76
365,82,74,77
366,82,76,75
367,33,33,32
368,97,99,99
369,73,70,68
370,46,62,61
371,78,78,78
373,82,85,86
374,43,40,42
375,67,84,78
376,80,78,81
377,86,96,89
378,86,88,98
379,40,47,50
380,34,19,20
381,54,47,46
382,54,64,63
383,94,89,94
384,46,45,48
385,78,86,84
386,48,65,65
387,59,59,57
388,63,76,78
389,100,86,87
390,56,75,70
391,96,91,90
393,69,75,76
394,37,36,41
395,50,43,46
396,98,100,100
397,74,79,75
398,61,55,52
399,56,62,58
400,96,94,93
401,91,78,75
402,77,68,70
403,84,69,67
404,82,82,83
405,78,79,72
406,59,63,56
407,54,55,44
408,67,76,74
409,55,54,50
410,69,60,58
411,72,73,75
412,84,79,85
413,73,75,76
414,79,82,69
415,52,54,61
416,69,83,77
417,55,53,47
418,65,70,67
419,30,47,41
420,84,91,87
421,88,93,93
422,71,70,66
423,58,46,49
424,72,85,85
425,69,63,61
426,74,77,78
427,79,78,81
428,51,66,59
429,57,78,76
430,69,69,72
431,72,83,89
432,63,62,65
433,48,54,46
434,36,48,44
435,51,47,38
436,68,81,85
437,77,84,79
438,76,76,85
439,87,97,88
440,42,50,44
441,50,48,46
442,95,78,75
443,47,59,55
444,73,67,71
445,79,92,92
446,62,56,49
447,66,67,63
448,73,79,81
449,66,78,72
450,89,86,90
451,49,54,51
452,58,61,56
453,50,62,66
454,53,60,65
455,46,54,53
456,93,97,91
457,69,67,70
458,68,62,56
459,40,32,38
460,83,79,84
462,72,87,86
463,71,61,63
464,61,70,66
465,68,68,66
466,67,67,68
467,76,75,75
468,51,64,68
469,77,83,89
470,56,72,74
471,62,57,48
472,84,85,82
473,55,62,61
474,46,54,54
475,76,76,80
476,57,64,57
477,40,54,57
478,59,59,54
479,59,64,58
480,66,67,68
481,70,76,71
482,64,69,77
483,74,65,69
484,87,77,79
485,56,57,52
486,44,44,45
487,68,79,75
488,52,69,69
489,81,79,75
490,93,74,79
491,70,64,61
492,60,65,60
493,57,63,66
494,64,63,65
495,61,65,60
496,94,100,100
497,79,98,93
498,56,77,75
499,55,39,44
500,58,57,55
501,50,63,64
503,88,96,91
504,52,47,50
505,40,56,56
506,61,67,72
507,85,67,73
508,57,68,67
509,83,78,69
510,62,64,66
511,57,80,75
512,64,71,72
513,88,93,89
514,75,77,78
515,61,60,68
516,55,59,65
517,61,64,61
518,50,66,62
519,76,95,98
520,79,87,81
521,46,52,48
522,70,91,81
523,86,97,98
524,84,89,90
525,77,72,71
526,49,61,63
527,74,65,68
528,89,100,99
529,72,74,73
530,92,90,87
531,50,60,54
532,61,79,80
533,68,83,77
534,52,73,64
535,73,68,76
536,82,65,64
537,45,58,54
538,72,76,67
539,80,71,68
540,49,42,38
541,84,78,75
542,76,84,80
543,81,88,88
544,57,59,54
545,47,42,48
546,60,57,55
547,54,56,52
548,41,35,30
549,70,71,68
550,48,62,61
551,47,60,60
552,55,61,66
553,43,39,40
554,75,72,70
555,81,77,69
556,59,61,61
557,77,80,80
558,71,65,60
559,82,70,71
560,65,71,75
561,85,82,77
562,37,55,53
563,65,65,54
564,61,74,66
565,50,59,55
566,98,100,100
567,64,69,74
568,44,53,55
569,77,72,74
570,46,60,52
571,86,85,83
572,16,35,30
573,97,84,81
574,79,82,82
575,74,73,70
576,69,88,87
577,83,91,86
578,89,84,84
579,78,81,88
580,67,81,85
581,76,83,79
582,62,60,57
583,79,71,71
584,44,48,43
585,59,53,57
586,63,57,58
587,67,58,56
588,75,83,88
589,62,72,78
590,53,62,68
591,69,88,82
592,76,65,74
593,88,86,85
595,61,79,73
596,65,81,81
597,75,69,70
598,72,79,75
599,55,52,50
600,44,49,48
602,57,60,60
603,64,70,69
604,56,52,50
606,66,48,41
607,64,70,64
608,64,78,76
609,61,56,52
610,54,58,66
611,60,48,46
612,79,81,75
613,69,72,73
614,81,87,77
615,87,77,70
616,86,85,88
617,97,100,100
618,45,38,34
619,60,69,75
620,80,70,64
621,60,63,61
622,59,76,75
623,88,84,75
624,73,82,76
625,90,83,82
626,56,68,62
627,30,49,49
628,72,72,65
629,61,67,55
630,58,54,49
631,74,82,88
632,65,81,75
633,83,87,87
634,50,55,54
635,81,78,78
636,76,69,67
637,58,60,58
638,61,59,56
639,37,41,36
640,79,78,78
641,84,90,89
642,60,68,63
643,66,67,68
644,72,73,77
645,51,49,46
646,66,53,57
647,68,74,73
648,50,56,59
649,78,93,88
650,46,44,42
651,81,80,80
652,58,71,74
653,84,89,81
654,58,71,65
655,42,51,48
656,34,43,42
657,83,89,95
658,48,48,46
659,75,90,96
660,83,86,83
661,63,47,47
662,69,77,77
663,87,82,89
664,43,49,42
665,70,84,86
666,62,70,72
667,77,93,100
668,70,55,55
669,83,88,94
670,95,96,96
671,70,75,88
672,75,62,61
673,49,61,67
674,81,82,75
675,82,89,77
676,79,92,92
677,82,92,89
678,76,75,79
679,81,78,72
680,53,64,61
681,74,63,63
682,75,65,65
683,78,76,66
684,68,62,64
685,84,100,99
686,77,80,84
687,55,58,49
688,93,69,69
689,61,58,48
690,86,79,76
691,73,71,67
692,69,66,64
693,79,80,72
694,65,78,71
695,84,91,89
696,46,59,54
697,65,91,83
698,57,67,71
699,96,91,84
700,66,66,63
701,72,85,87
702,47,65,62
703,77,78,77
704,60,77,75
705,66,84,77
706,71,85,86
707,80,76,72
708,50,56,47
709,39,49,49
710,39,59,55
711,94,89,85
712,51,53,58
713,96,92,87
714,90,88,86
715,19,39,41
716,56,38,38
717,70,73,68
718,88,90,81
719,92,75,81
720,89,82,90
721,77,84,81
722,87,100,99
723,64,62,62
724,59,64,65
725,67,63,63
726,64,69,79
727,87,86,87
728,73,52,61
729,57,61,56
730,71,58,65
731,54,57,62
732,59,71,67
733,69,89,84
734,83,84,85
735,65,69,68
736,70,64,70
737,45,65,62
738,54,68,69
739,80,94,92
740,75,68,69
741,56,63,58
742,51,54,61
743,73,69,65
744,78,78,73
745,49,55,52
746,57,66,69
747,57,51,58
748,60,78,76
749,50,47,46
750,38,50,45
751,58,72,74
752,73,74,76
753,61,70,66
754,63,67,59
755,65,80,88
756,48,51,44
757,71,65,69
758,83,76,69
759,86,79,70
760,73,72,70
761,64,53,51
762,60,58,64
763,56,49,51
764,30,58,49
765,74,90,81
766,42,57,53
767,67,67,63
768,75,79,78
769,67,60,68
770,69,73,78
771,57,61,59
772,70,71,67
773,79,72,67
774,71,86,84
775,59,71,67
776,78,77,84
777,57,70,72
778,62,72,66
779,96,85,82
780,64,73,72
781,53,53,50
782,62,63,55
783,65,56,59
784,63,76,78
785,78,75,76
786,75,67,57
787,73,55,46
788,62,72,66
789,68,82,88
790,59,69,61
791,67,53,56
792,56,65,72
793,57,66,69
794,82,78,79
795,63,60,62
796,68,71,68
797,51,65,64
798,65,53,54
799,75,77,77
800,56,50,50
802,50,45,44
803,78,68,67
804,36,35,35
806,75,51,53
807,69,77,81
808,52,74,67
809,72,75,67
810,98,82,84
811,61,65,67
812,73,78,72
813,67,64,61
814,76,86,81
815,58,60,56
816,77,69,68
817,52,46,46
818,45,47,43
819,44,42,37
820,62,66,62
821,54,68,59
822,49,49,40
823,52,56,45
824,54,71,75
825,62,63,67
826,78,77,75
827,67,81,89
828,56,64,70
829,63,63,70
830,84,80,75
831,48,60,57
832,62,82,80
833,55,56,53
834,51,50,57
835,43,43,45
836,85,87,78
837,74,66,71
838,72,62,67
839,84,84,84
840,82,90,81
841,80,77,73
842,67,62,60
843,60,72,74
844,57,58,62
845,94,83,78
846,60,66,70
847,58,60,60
848,63,80,81
849,74,86,84
850,69,61,65
851,59,49,51
852,67,77,76
853,82,99,91
854,94,95,100
855,39,55,52
856,100,96,84
857,43,32,34
858,64,59,65
859,70,65,63
860,88,92,90
861,58,59,64
862,62,66,64
863,27,20,19
864,55,73,64
865,68,71,70
866,65,65,63
867,97,89,87
868,57,71,78
869,47,40,45
870,68,79,73
871,32,46,39
872,73,78,75
873,93,95,86
874,64,65,74
875,41,36,28
876,42,41,40
877,41,52,53
878,84,84,88
879,69,64,64
880,73,66,60
881,71,76,78
882,66,58,57
883,74,75,79
884,72,83,76
885,71,91,86
886,79,79,78
887,74,89,92
888,63,62,58
889,45,65,59
890,77,86,86
891,43,41,37
892,41,50,46
893,44,38,39
894,83,84,85
895,72,77,70
896,78,87,81
897,64,70,66
898,56,64,68
899,64,60,56
900,70,76,73
901,68,61,59
902,80,79,74
903,42,54,52
904,64,52,55
905,64,62,57
906,62,53,54
907,57,68,64
908,77,84,87
909,75,68,78
910,41,46,33
911,79,75,68
912,78,65,66
913,67,61,59
914,55,64,66
915,52,71,61
916,59,69,64
917,48,65,62
918,74,69,65
919,52,54,58
920,66,80,73
921,61,53,53
922,94,100,100
923,50,67,71
924,53,49,55
925,57,57,52
926,79,81,75
927,84,87,92
928,75,85,88
929,92,86,84
930,75,81,77
931,75,97,90
932,89,91,97
933,76,87,83
934,71,81,80
935,83,77,74
936,61,65,62
938,64,76,82
940,59,74,76
941,57,57,51
942,81,74,70
943,63,69,58
944,65,63,64
945,55,67,65
946,88,87,87
947,82,76,76
948,75,61,60
949,71,72,73
950,85,94,93
951,89,80,88
952,84,75,78
953,48,60,56
954,82,84,79
955,68,86,85
956,58,53,56
957,91,99,100
958,84,78,69
959,43,43,37
960,78,91,87
961,68,78,75
962,47,56,54
963,89,89,84
964,85,88,86
965,55,65,66
966,60,66,66
967,66,79,75
968,64,73,76
969,68,78,74
970,86,71,68
971,74,83,76
972,59,63,61
973,69,71,69
974,39,48,52
975,52,41,42
976,75,90,82
977,61,79,67
978,77,79,79
979,67,65,68
980,47,50,50
981,67,86,80
982,74,64,68
983,67,77,76
984,54,64,63
985,74,74,63
987,78,83,77
988,41,51,55
989,87,85,86
990,78,79,73
991,83,66,70
992,64,70,65
993,100,89,87
994,68,65,66
995,65,47,52
996,67,85,84
997,96,97,98
998,64,66,69
999,74,73,71
0,83,74,77
1,58,58,51
2,58,50,49
3,91,95,91
4,78,82,81
5,79,78,70
6,50,64,63
7,80,81,87
8,75,78,80
9,80,82,83
10,54,42,51
11,84,80,77
12,61,71,69
13,71,75,81
14,72,85,81
15,48,36,41
16,70,59,73
17,76,85,90
18,69,57,66
19,82,80,87
20,69,61,64
21,63,60,63
22,33,41,38
23,28,10,13
24,73,71,68
25,34,55,50
26,79,79,80
27,44,54,56
28,68,53,54
29,66,61,53
30,71,80,87
31,48,46,51
32,85,92,96
33,96,84,79
34,82,91,92
35,57,81,71
36,51,40,46
37,71,70,65
38,93,92,98
39,57,68,69
40,73,77,74
41,58,59,58
42,78,70,72
43,81,68,69
44,85,81,81
45,56,59,56
46,76,85,84
47,67,59,60
48,91,80,84
49,63,75,72
50,70,65,62
51,38,54,47
52,70,90,88
53,56,48,53
54,70,73,60
55,69,68,68
56,81,76,70
57,62,63,61
58,80,93,93
59,76,74,64
60,60,70,68
61,49,38,41
62,71,65,67
63,71,73,69
64,40,45,37
65,30,42,38
66,91,91,83
67,88,95,100
68,66,57,49
69,82,90,87
70,69,69,69
71,55,58,55
72,53,50,55
73,77,69,65
74,53,61,61
75,86,76,72
76,62,59,61
77,59,48,46
78,57,66,65
79,52,63,63
80,75,73,74
81,73,55,60
82,76,67,66
83,74,65,61
84,79,71,72
85,66,63,65
86,76,88,84
87,70,65,60
88,51,64,62
89,86,90,88
90,58,56,56
91,76,76,73
92,84,76,78
93,53,60,53
94,75,84,77
95,40,35,30
96,66,74,72
97,59,70,73
98,67,73,76
99,75,73,72
100,46,56,60
101,75,91,87
102,54,66,63
103,64,78,75
104,80,93,96
105,49,62,59
106,45,49,59
107,75,86,75
108,99,81,85
109,83,94,93
110,63,51,46
111,79,81,74
112,83,86,83
113,54,61,58
114,57,51,44
115,72,73,76
116,67,62,56
117,60,82,80
118,85,76,75
119,57,84,76
120,49,67,69
121,52,62,66
122,86,97,100
123,82,73,71
124,57,63,66
125,88,83,81
126,65,60,63
127,36,40,37
128,50,47,49
129,61,72,62
130,54,51,47
132,85,94,89
133,87,82,93
134,61,69,68
135,62,74,66
136,35,49,50
137,20,30,32
138,71,69,68
139,65,69,64
140,39,52,56
141,85,86,89
142,72,75,72
143,65,55,52
144,63,75,75
145,79,82,83
146,100,93,96
147,52,60,56
148,100,97,97
149,81,82,85
150,66,59,59
151,48,41,31
152,67,86,79
153,75,67,72
154,58,60,59
155,73,63,61
156,72,68,64
157,35,52,53
158,96,99,94
159,62,58,61
160,80,94,90
161,86,71,70
162,76,80,78
163,75,71,68
164,56,56,52
165,70,84,78
166,83,97,97
167,73,89,89
168,84,100,100
170,63,62,57
171,58,49,45
172,97,88,90
174,84,87,87
175,77,65,73
176,56,67,60
177,71,90,87
178,42,42,41
179,78,69,71
180,34,50,43
181,76,64,61
182,52,63,61
183,78,59,65
184,89,84,78
185,60,61,57
186,57,62,64
187,58,50,46
188,32,49,44
189,53,57,62
190,98,100,100
191,89,79,81
192,82,89,87
193,75,74,75
194,42,32,42
195,80,72,77
196,45,64,68
197,69,76,64
198,71,81,83
199,66,65,59
200,54,62,65
201,80,78,79
202,34,35,30
203,68,57,54
204,63,84,83
205,79,83,76
206,50,52,52
207,75,81,91
209,68,68,68
210,81,77,76
211,50,69,66
212,81,90,85
213,95,94,90
214,40,49,49
215,67,70,70
216,49,57,57
217,83,78,82
218,68,75,68
219,88,99,99
220,74,70,67
221,71,68,79
222,60,62,58
223,58,66,66
224,90,73,81
225,31,47,46
226,78,97,94
227,58,67,58
228,71,69,65
229,58,64,63
230,82,90,88
231,61,78,74
232,51,61,63
233,72,61,63
234,66,61,58
235,82,76,79
236,49,40,32
237,67,64,56
238,80,72,68
239,50,47,54
240,64,75,76
241,80,85,91
242,62,65,62
243,69,77,75
244,79,93,100
245,56,64,66
246,55,55,56
247,84,100,100
248,31,35,30
249,52,59,57
250,76,58,62
251,32,51,49
252,73,91,91
253,76,79,72
254,72,62,62
255,60,62,56
256,70,59,63
257,62,69,68
258,68,67,56
259,76,71,68
260,89,96,95
261,54,72,68
262,96,92,83
